subject,contrast1,contrast2,contrast3,contrast4,contrast5,contrast6,contrast7,contrast8,contrast9,contrast10,contrast11,contrast12,contrast13,contrast14,contrast15,contrast16,contrast17,contrast18,contrast19,contrast20,contrast21,contrast22,contrast23,contrast24,contrast25,contrast26,contrast27,contrast28,contrast29,contrast30,contrast31,contrast32,contrast33,contrast34,contrast35,contrast36
21,0.151244314,0.152433418,-0.097833481,0.392997048,0.149710325,0.529757846,2.418452029,1.819610732,0.588693376,1.11961208,0.182879484,0.227846445,0.513071218,1.04339537,0.231796224,0.031347921,0.664315532,1.195828789,0.133962744,0.424344969,0.026705417,0.272715233,0.151838866,0.147581784,0.798278276,1.620173763,1.860144313,0.558307714,0.744867441,1.074743286,1.55646659,0.263144145,0.38578643,0.67372926,0.854152726,0.205362964
22,-0.114561489,0.138484178,0.03498521,0.016105772,0.018753417,0.196851639,0.824913392,0.749899721,0.227258635,0.7775822,-0.213744183,-0.003690094,0.284539379,0.708340111,-0.231236788,-0.01174298,0.16997789,0.846824289,-0.196251578,0.004362792,-0.03978814,0.077294975,0.011961344,0.025545491,-0.026273688,0.851187083,1.016802175,-0.191888782,0.053302592,0.696597129,0.992879488,-0.242979768,0.006757226,0.386946053,0.502420416,-0.108717139
23,-0.04907843,-0.049472387,0.665801899,0.556606421,0.280964375,0.85162963,3.968447275,2.844589779,0.777462593,1.23122113,0.876624549,0.521210252,0.802001809,1.255957317,0.543723599,0.242907044,0.752923379,1.206484931,1.209525498,0.799513463,0.308361734,0.253567017,-0.049275408,0.611204159,1.962448879,2.005998395,1.959408312,2.009038966,1.345725409,1.498864364,2.057959121,0.786630645,0.827043569,0.876215691,1.004341861,0.698917401
24,0.015054356,0.020485159,-0.014133862,-0.007984118,0.003355384,-0.020178718,-0.074004103,-0.08742564,-0.057857557,0.071480064,-0.086176964,-0.008160416,-0.065384734,0.061237485,-0.079110033,-0.004168357,-0.050330378,0.081722644,-0.093243895,-0.012152475,0.000460247,0.006250521,0.017769758,-0.01105899,-0.143574273,0.069570169,0.031392266,-0.105396371,-0.144494766,0.057069128,-0.004147249,-0.08327839,-0.07201726,0.031659824,0.006811254,-0.04716869
25,0.115044637,0.388057233,1.179712916,0.485796079,0.542152716,0.299461523,2.282151523,0.113540653,-0.351701515,0.758062522,0.616921073,0.174564004,-0.409223833,0.564033908,0.027064616,-0.068334036,-0.294179197,0.95209114,1.206777532,0.417462044,0.647378777,0.436926656,0.251550935,0.8327545,0.912598337,1.369553187,0.657911944,1.624239573,-0.382159218,0.495699872,0.154810073,-0.04126942,0.13260978,0.466313262,0.203180505,0.395742538
26,-0.178377201,-0.095585821,0.421599023,0.346136385,0.123443097,0.421638164,1.933438851,1.439666462,0.407281479,0.566294715,0.232169046,0.480807414,0.49647008,0.614087624,0.021369535,0.307739223,0.318092879,0.518501804,0.442968558,0.653875608,0.121610911,0.125275282,-0.136981511,0.383867704,0.761061438,1.172377417,0.836594682,1.096844166,0.517839615,0.921826844,1.110557705,0.329108757,0.319725262,0.523551065,0.486788097,0.356488231
27,0.143902231,0.078829078,0.436370272,0.596328714,0.313857574,0.926913293,4.335368318,3.079938019,1.222224731,1.369620765,0.602230948,0.51357672,1.15027362,1.330206226,0.384045812,0.215412365,1.294175851,1.409035304,0.820416084,0.811741078,0.290136252,0.337578896,0.111365654,0.516349492,2.114591931,2.220776388,2.703211148,1.632157169,1.53431943,1.545618589,2.480479838,0.599458179,0.912227844,0.941598746,1.295922747,0.557903834
28,0.002560175,-0.09847159,0.332257377,0.011311797,0.06191444,0.233806,1.059052876,0.811395123,0.173220608,0.414552977,0.242683652,0.104766766,0.171940521,0.463788772,0.076554963,0.099110867,0.174500695,0.365317182,0.408812341,0.110422664,0.167408776,-0.043579897,-0.047955708,0.171784587,0.583313037,0.475739843,0.539817878,0.519235005,0.248495483,0.562899637,0.635729294,0.17566583,0.20795213,0.259659871,0.293886792,0.173725209
29,0.081563881,0.166857761,0.140723508,0.164018026,0.138290793,0.427447018,1.986369655,1.43320648,0.583305486,0.455132167,0.194215743,0.477134676,0.542523546,0.371703285,0.123853989,0.395125663,0.624087427,0.538561047,0.264577497,0.559143689,0.111143694,0.165437894,0.124210821,0.152370766,0.888664925,1.09770474,1.162648473,0.823721186,0.666377532,0.766828948,0.914226835,0.518979653,0.388760614,0.46613342,0.519218826,0.33567521
30,-0.080269395,0.022458845,0.035354021,-0.0412397,-0.015924057,0.900361411,3.569597528,3.633293768,1.307788923,1.364080366,0.135503521,0.794072836,1.347923619,1.35285095,0.11782651,0.814692685,1.267654223,1.375309795,0.153180531,0.773452985,-0.022457687,-0.009390427,-0.028905275,-0.002942839,1.420834755,2.148762786,2.642964027,0.926633516,1.465750128,2.167543636,2.70077457,0.932519192,0.721646222,1.079076603,1.335934646,0.464788179
31,-0.051879227,0.089700666,0.452891216,0.016927679,0.126910084,0.178224345,0.966717551,0.459077214,0.369540755,-0.45105379,0.430913489,0.363496927,0.39548037,-0.495904124,0.20446788,0.355033088,0.343601142,-0.406203458,0.657359097,0.371960767,0.200505995,0.053314172,0.018910719,0.234909448,1.000960241,-0.03424269,-0.062602316,1.029319865,0.599948249,-0.140871036,-0.100423754,0.55950097,0.400227122,-0.043778431,-0.040756517,0.397205208
32,0.029286227,-0.015658141,-0.007153454,-0.05245638,-0.011495437,0.006637088,0.003557479,0.049539227,-0.081096535,-0.018855464,-0.088653787,0.215154138,-0.095739648,-0.011026393,-0.08507706,0.241382329,-0.066453422,-0.026684534,-0.092230514,0.188925949,0.011066386,-0.03405726,0.006814043,-0.029804917,-0.158683936,0.162241415,-0.093137956,0.096695435,-0.180816709,0.230355936,-0.106766042,0.156305268,-0.084875161,0.098149338,-0.049975999,0.063250176
